-230,-10,-265
-240,-10,-275
-230,-20,-275
-230,0,-265
-240,0,-275
-230,10,-265
-240,10,-275
-230,20,-265
-240,20,-275
-230,30,-265
-240,30,-275
-230,40,-275
-220,-30,-265
-230,-30,-275
-220,-40,-275
-220,-20,-265
-220,-10,-265
-220,0,-265
-220,10,-265
-220,20,-265
-220,30,-265
-220,40,-265
-220,50,-265
-230,50,-275
-220,60,-275
-210,-50,-265
-220,-50,-275
-210,-60,-275
-210,-40,-265
-210,-30,-265
-210,-20,-265
-210,-10,-265
-210,0,-265
-210,10,-265
-210,20,-265
-210,30,-265
-210,40,-265
-210,50,-265
-210,60,-265
-210,70,-265
-220,70,-275
-210,80,-275
-200,-60,-265
-200,-70,-275
-200,-50,-265
-200,-40,-265
-200,-30,-265
-200,-20,-265
-200,-10,-265
-200,0,-275
-200,10,-275
-200,20,-275
-200,30,-265
-200,40,-265
-200,50,-265
-200,60,-265
-200,70,-265
-200,80,-265
-200,90,-275
-190,-70,-265
-190,-80,-275
-190,-60,-265
-190,-50,-275
-190,-40,-275
-190,-30,-275
-190,-20,-275
-190,-10,-275
-190,30,-275
-190,40,-275
-190,50,-275
-190,60,-275
-190,70,-275
-190,80,-265
-190,90,-265
-190,100,-275
-180,-70,-275
-180,-60,-275
-180,80,-275
-180,90,-275
-150,-20,-265
-160,-20,-275
-150,-30,-275
-150,-10,-265
-160,-10,-275
-150,0,-265
-160,0,-275
-150,10,-265
-160,10,-275
-150,20,-265
-160,20,-275
-150,30,-265
-160,30,-275
-150,40,-275
-140,-20,-275
-140,-10,-275
-140,0,-275
-140,10,-275
-140,20,-275
-140,30,-275
-230,-10,-285
-240,0,-285
-240,10,-285
-230,20,-285
-230,30,-285
-220,-40,-285
-230,-30,-285
-230,-20,-285
-230,40,-285
-230,50,-285
-220,60,-285
-210,-50,-285
-210,70,-285
-200,-70,-285
-210,-60,-285
-210,80,-285
-200,90,-285
-190,-80,-285
-190,0,-275
-190,10,-275
-190,20,-275
-190,100,-285
-180,-80,-275
-180,-90,-285
-180,-50,-275
-180,-40,-275
-180,-30,-275
-180,-20,-275
-180,-10,-275
-180,0,-275
-180,10,-275
-180,20,-275
-180,30,-275
-180,40,-275
-180,50,-275
-180,60,-275
-180,70,-275
-180,100,-275
-180,110,-285
-170,-80,-275
-170,-90,-285
-170,-70,-275
-170,-60,-275
-170,-50,-275
-170,-40,-275
-170,-30,-275
-170,-20,-275
-170,-10,-275
-170,0,-275
-170,10,-275
-170,20,-275
-170,30,-275
-170,40,-275
-170,50,-275
-170,60,-275
-170,70,-275
-170,80,-275
-170,90,-275
-170,100,-275
-170,110,-285
-160,-80,-285
-160,-70,-275
-160,-60,-275
-160,-50,-275
-160,-40,-275
-160,-30,-275
-160,40,-275
-160,50,-275
-160,60,-275
-160,70,-275
-160,80,-275
-160,90,-275
-160,100,-285
-150,-70,-285
-150,-60,-275
-150,-50,-275
-150,-40,-275
-150,50,-275
-150,60,-275
-150,70,-275
-150,80,-275
-150,90,-285
-140,-60,-285
-140,-50,-275
-140,-40,-275
-140,-30,-285
-140,-20,-285
-140,-10,-285
-140,0,-285
-140,10,-285
-140,20,-285
-140,30,-285
-140,40,-285
-140,50,-285
-140,60,-275
-140,70,-275
-140,80,-285
-130,-50,-275
-130,-60,-285
-130,-40,-285
-130,60,-285
-130,70,-275
-130,80,-285
-120,-50,-285
-120,70,-285
-230,0,-295
-230,10,-295
-220,-30,-295
-230,-20,-295
-230,-10,-295
-230,20,-295
-230,30,-295
-230,40,-295
-220,50,-295
-210,-50,-295
-220,-40,-295
-220,60,-295
-210,70,-295
-200,-60,-295
-200,80,-295
-190,-70,-295
-190,90,-295
-180,-80,-295
-180,100,-295
-170,-90,-295
-170,110,-295
-160,-80,-295
-160,100,-295
-150,-70,-295
-150,90,-295
-140,-70,-295
-140,-30,-295
-140,-20,-295
-140,-10,-295
-140,0,-295
-140,10,-295
-140,20,-295
-140,30,-295
-140,40,-295
-140,50,-295
-140,90,-295
-130,-60,-295
-130,-40,-295
-130,60,-295
-130,80,-295
-120,-50,-295
-120,70,-295
-220,-20,-305
-230,-10,-305
-230,0,-305
-230,10,-305
-230,20,-305
-230,30,-305
-220,40,-305
-210,-40,-305
-220,-30,-305
-220,50,-305
-210,60,-305
-200,-60,-305
-210,-50,-305
-200,70,-305
-190,-70,-305
-200,80,-305
-190,90,-305
-180,-80,-305
-180,100,-305
-170,-80,-305
-170,100,-305
-160,-80,-305
-160,100,-305
-150,-70,-305
-150,10,-305
-150,90,-305
-140,-60,-305
-140,-40,-305
-140,-30,-305
-140,-20,-305
-140,-10,-305
-140,0,-305
-140,20,-305
-140,30,-305
-140,40,-305
-140,50,-305
-140,60,-305
-140,80,-305
-130,-50,-305
-130,70,-305
-220,-10,-315
-230,0,-315
-230,10,-315
-230,20,-315
-220,30,-315
-210,-40,-315
-220,-30,-315
-220,-20,-315
-220,40,-315
-220,50,-315
-210,60,-315
-200,-50,-315
-200,70,-315
-190,-60,-315
-190,80,-315
-180,-70,-315
-180,90,-315
-170,-80,-315
-170,100,-315
-160,-80,-315
-160,100,-315
-150,-70,-315
-150,10,-315
-150,90,-315
-140,-60,-315
-140,-50,-315
-140,-40,-315
-140,-30,-315
-140,-20,-315
-140,-10,-315
-140,0,-315
-140,20,-315
-140,30,-315
-140,40,-315
-140,50,-315
-140,60,-315
-140,70,-315
-140,80,-315
-220,0,-325
-220,10,-325
-220,20,-325
-210,-30,-325
-220,-20,-325
-220,-10,-325
-220,30,-325
-220,40,-325
-210,50,-325
-200,-50,-325
-210,-40,-325
-210,60,-325
-200,70,-325
-190,-60,-325
-190,80,-325
-180,-70,-325
-180,90,-325
-170,-80,-325
-170,100,-325
-160,-80,-325
-160,10,-325
-160,90,-325
-150,-70,-325
-150,-60,-325
-150,-50,-325
-150,-40,-325
-150,10,-325
-150,60,-325
-150,70,-325
-150,80,-325
-140,-30,-325
-140,-20,-325
-140,-10,-325
-140,0,-325
-140,20,-325
-140,30,-325
-140,40,-325
-140,50,-325
-210,-20,-335
-220,-10,-335
-220,0,-335
-220,10,-335
-220,20,-335
-220,30,-335
-210,40,-335
-200,-40,-335
-210,-30,-335
-210,50,-335
-200,60,-335
-190,-60,-335
-200,-50,-335
-190,70,-335
-180,-70,-335
-190,80,-335
-180,90,-335
-170,-80,-335
-170,100,-335
-160,-70,-335
-160,10,-335
-160,90,-335
-150,-60,-335
-150,-50,-335
-150,-40,-335
-150,-30,-335
-150,-20,-335
-150,-10,-335
-150,0,-335
-150,20,-335
-150,30,-335
-150,40,-335
-150,50,-335
-150,60,-335
-150,70,-335
-150,80,-335
-210,-10,-345
-220,0,-345
-220,10,-345
-220,20,-345
-210,30,-345
-200,-40,-345
-210,-30,-345
-210,-20,-345
-210,40,-345
-200,50,-345
-190,-50,-345
-200,60,-345
-190,70,-345
-180,-70,-345
-190,-60,-345
-180,10,-345
-180,80,-345
-170,-80,-345
-170,10,-345
-180,90,-345
-170,100,-345
-160,-70,-345
-160,10,-345
-160,90,-345
-150,-60,-345
-150,-50,-345
-150,-40,-345
-150,-30,-345
-150,-20,-345
-150,-10,-345
-150,0,-345
-150,20,-345
-150,30,-345
-150,40,-345
-150,50,-345
-150,60,-345
-150,70,-345
-150,80,-345
-210,0,-355
-210,10,-355
-210,20,-355
-200,-30,-355
-210,-20,-355
-210,-10,-355
-210,30,-355
-210,40,-355
-200,50,-355
-190,-50,-355
-200,-40,-355
-200,60,-355
-190,70,-355
-180,-60,-355
-180,10,-355
-180,80,-355
-170,-80,-355
-180,-70,-355
-170,10,-355
-170,90,-355
-160,-70,-355
-160,-60,-355
-160,-50,-355
-160,-40,-355
-160,-30,-355
-160,-20,-355
-160,-10,-355
-160,0,-355
-160,20,-355
-160,30,-355
-160,40,-355
-160,50,-355
-160,60,-355
-160,70,-355
-160,80,-355
-200,-20,-365
-210,-10,-365
-210,0,-365
-210,10,-365
-210,20,-365
-210,30,-365
-200,40,-365
-190,-50,-365
-200,-40,-365
-200,-30,-365
-190,10,-365
-200,50,-365
-200,60,-365
-190,70,-365
-180,-60,-365
-180,10,-365
-180,80,-365
-170,-70,-365
-170,10,-365
-170,90,-365
-160,-60,-365
-160,-50,-365
-160,-40,-365
-160,-30,-365
-160,-20,-365
-160,-10,-365
-160,0,-365
-160,20,-365
-160,30,-365
-160,40,-365
-160,50,-365
-160,60,-365
-160,70,-365
-160,80,-365
-200,-10,-375
-210,0,-375
-210,10,-375
-210,20,-375
-200,30,-375
-190,-50,-375
-200,-40,-375
-200,-30,-375
-200,-20,-375
-190,10,-375
-200,40,-375
-200,50,-375
-190,60,-375
-180,-60,-375
-180,10,-375
-190,70,-375
-180,80,-375
-170,-60,-375
-170,-50,-375
-170,-40,-375
-170,-30,-375
-170,-20,-375
-170,-10,-375
-170,0,-375
-170,20,-375
-170,30,-375
-170,40,-375
-170,50,-375
-170,60,-375
-170,70,-375
-170,80,-375
-200,0,-385
-200,10,-385
-200,20,-385
-190,-40,-385
-200,-30,-385
-200,-20,-385
-200,-10,-385
-190,10,-385
-200,30,-385
-200,40,-385
-200,50,-385
-190,60,-385
-180,-50,-385
-180,-40,-385
-180,-30,-385
-180,-20,-385
-180,-10,-385
-180,0,-385
-180,20,-385
-180,30,-385
-180,40,-385
-180,50,-385
-180,60,-385
-180,70,-385
-190,-30,-395
-190,-20,-395
-190,-10,-395
-190,0,-395
-190,20,-395
-190,30,-395
-190,40,-395
-190,50,-395
